"id","inning","over","ball","batsman","non_striker","bowler","batsman_runs","extra_runs","total_runs","non_boundary","is_wicket","dismissal_kind","player_dismissed","fielder","extras_type","batting_team","bowling_team"
1216503,2,4,2,"KL Rahul","MA Agarwal","JJ Bumrah",1,0,1,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,4,3,"MA Agarwal","KL Rahul","JJ Bumrah",0,0,0,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,4,4,"MA Agarwal","KL Rahul","JJ Bumrah",0,0,0,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,4,5,"MA Agarwal","KL Rahul","JJ Bumrah",0,0,0,0,1,"bowled","MA Agarwal",NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,4,6,"KK Nair","KL Rahul","JJ Bumrah",0,0,0,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,5,1,"KL Rahul","KK Nair","KH Pandya",0,0,0,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,5,2,"KL Rahul","KK Nair","KH Pandya",1,0,1,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,5,3,"KK Nair","KL Rahul","KH Pandya",0,0,0,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,5,4,"KK Nair","KL Rahul","KH Pandya",0,0,0,0,1,"bowled","KK Nair",NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,5,5,"N Pooran","KL Rahul","KH Pandya",1,0,1,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,5,6,"KL Rahul","N Pooran","KH Pandya",1,0,1,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,6,1,"KL Rahul","N Pooran","RD Chahar",0,0,0,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,6,2,"KL Rahul","N Pooran","RD Chahar",1,0,1,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,6,3,"N Pooran","KL Rahul","RD Chahar",1,0,1,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,6,4,"KL Rahul","N Pooran","RD Chahar",1,0,1,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,6,5,"N Pooran","KL Rahul","RD Chahar",0,0,0,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,6,6,"N Pooran","KL Rahul","RD Chahar",1,0,1,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,7,1,"N Pooran","KL Rahul","KH Pandya",0,1,1,0,0,NA,NA,NA,"wides","Kings XI Punjab","Mumbai Indians"
1216503,2,7,2,"N Pooran","KL Rahul","KH Pandya",0,0,0,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,7,3,"N Pooran","KL Rahul","KH Pandya",0,0,0,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,7,4,"N Pooran","KL Rahul","KH Pandya",0,1,1,0,0,NA,NA,NA,"wides","Kings XI Punjab","Mumbai Indians"
1216503,2,7,5,"N Pooran","KL Rahul","KH Pandya",0,1,1,0,0,NA,NA,NA,"wides","Kings XI Punjab","Mumbai Indians"
1216503,2,7,6,"N Pooran","KL Rahul","KH Pandya",6,0,6,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,7,7,"N Pooran","KL Rahul","KH Pandya",4,0,4,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,7,8,"N Pooran","KL Rahul","KH Pandya",1,0,1,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,7,9,"KL Rahul","N Pooran","KH Pandya",1,0,1,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,8,1,"KL Rahul","N Pooran","RD Chahar",0,0,0,0,1,"bowled","KL Rahul",NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,8,2,"GJ Maxwell","N Pooran","RD Chahar",0,1,1,0,0,NA,NA,NA,"wides","Kings XI Punjab","Mumbai Indians"
1216503,2,8,3,"GJ Maxwell","N Pooran","RD Chahar",1,0,1,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,8,4,"N Pooran","GJ Maxwell","RD Chahar",1,0,1,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,8,5,"GJ Maxwell","N Pooran","RD Chahar",0,0,0,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,8,6,"GJ Maxwell","N Pooran","RD Chahar",0,0,0,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,8,7,"GJ Maxwell","N Pooran","RD Chahar",1,0,1,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,9,1,"GJ Maxwell","N Pooran","JL Pattinson",1,0,1,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,9,2,"N Pooran","GJ Maxwell","JL Pattinson",0,0,0,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,9,3,"N Pooran","GJ Maxwell","JL Pattinson",4,0,4,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,9,4,"N Pooran","GJ Maxwell","JL Pattinson",1,0,1,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,9,5,"GJ Maxwell","N Pooran","JL Pattinson",1,0,1,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,9,6,"N Pooran","GJ Maxwell","JL Pattinson",1,0,1,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,10,1,"N Pooran","GJ Maxwell","RD Chahar",0,1,1,0,0,NA,NA,NA,"legbyes","Kings XI Punjab","Mumbai Indians"
1216503,2,10,2,"GJ Maxwell","N Pooran","RD Chahar",2,0,2,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,10,3,"GJ Maxwell","N Pooran","RD Chahar",1,0,1,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,10,4,"N Pooran","GJ Maxwell","RD Chahar",6,0,6,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,10,5,"N Pooran","GJ Maxwell","RD Chahar",2,0,2,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,10,6,"N Pooran","GJ Maxwell","RD Chahar",3,0,3,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,11,1,"N Pooran","GJ Maxwell","JJ Bumrah",0,0,0,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,11,2,"N Pooran","GJ Maxwell","JJ Bumrah",4,0,4,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,11,3,"N Pooran","GJ Maxwell","JJ Bumrah",1,0,1,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,11,4,"GJ Maxwell","N Pooran","JJ Bumrah",0,0,0,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,11,5,"GJ Maxwell","N Pooran","JJ Bumrah",1,0,1,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,11,6,"N Pooran","GJ Maxwell","JJ Bumrah",1,0,1,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,12,1,"N Pooran","GJ Maxwell","KH Pandya",2,0,2,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,12,2,"N Pooran","GJ Maxwell","KH Pandya",1,0,1,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,12,3,"GJ Maxwell","N Pooran","KH Pandya",1,0,1,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,12,4,"N Pooran","GJ Maxwell","KH Pandya",1,0,1,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,12,5,"GJ Maxwell","N Pooran","KH Pandya",0,0,0,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,12,6,"GJ Maxwell","N Pooran","KH Pandya",0,0,0,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,13,1,"N Pooran","GJ Maxwell","JL Pattinson",2,0,2,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,1,14,2,"KA Pollard","RG Sharma","Ravi Bishnoi",2,0,2,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,14,3,"KA Pollard","RG Sharma","Ravi Bishnoi",0,0,0,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,14,4,"KA Pollard","RG Sharma","Ravi Bishnoi",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,14,5,"RG Sharma","KA Pollard","Ravi Bishnoi",6,0,6,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,14,6,"RG Sharma","KA Pollard","Ravi Bishnoi",0,0,0,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,15,1,"KA Pollard","RG Sharma","JDS Neesham",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,15,2,"RG Sharma","KA Pollard","JDS Neesham",4,0,4,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,15,3,"RG Sharma","KA Pollard","JDS Neesham",4,0,4,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,15,4,"RG Sharma","KA Pollard","JDS Neesham",6,0,6,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,15,5,"RG Sharma","KA Pollard","JDS Neesham",6,0,6,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,15,6,"RG Sharma","KA Pollard","JDS Neesham",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,16,1,"RG Sharma","KA Pollard","Mohammed Shami",0,0,0,0,1,"caught","RG Sharma","JDS Neesham",NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,16,2,"KA Pollard","HH Pandya","Mohammed Shami",0,0,0,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,16,3,"KA Pollard","HH Pandya","Mohammed Shami",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,16,4,"HH Pandya","KA Pollard","Mohammed Shami",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,16,5,"KA Pollard","HH Pandya","Mohammed Shami",0,1,1,0,0,NA,NA,NA,"wides","Mumbai Indians","Kings XI Punjab"
1216503,1,16,6,"KA Pollard","HH Pandya","Mohammed Shami",2,0,2,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,16,7,"KA Pollard","HH Pandya","Mohammed Shami",0,0,0,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,17,1,"HH Pandya","KA Pollard","JDS Neesham",6,0,6,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,17,2,"HH Pandya","KA Pollard","JDS Neesham",2,0,2,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,17,3,"HH Pandya","KA Pollard","JDS Neesham",4,0,4,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,17,4,"HH Pandya","KA Pollard","JDS Neesham",4,0,4,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,17,5,"HH Pandya","KA Pollard","JDS Neesham",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,17,6,"KA Pollard","HH Pandya","JDS Neesham",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,18,1,"KA Pollard","HH Pandya","Mohammed Shami",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,18,2,"HH Pandya","KA Pollard","Mohammed Shami",4,0,4,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,18,3,"HH Pandya","KA Pollard","Mohammed Shami",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,18,4,"KA Pollard","HH Pandya","Mohammed Shami",0,1,1,0,0,NA,NA,NA,"wides","Mumbai Indians","Kings XI Punjab"
1216503,1,18,5,"KA Pollard","HH Pandya","Mohammed Shami",4,0,4,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,18,6,"KA Pollard","HH Pandya","Mohammed Shami",4,0,4,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,18,7,"KA Pollard","HH Pandya","Mohammed Shami",4,0,4,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,19,1,"HH Pandya","KA Pollard","K Gowtham",0,0,0,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,19,2,"HH Pandya","KA Pollard","K Gowtham",6,0,6,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,19,3,"HH Pandya","KA Pollard","K Gowtham",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,0,1,"Q de Kock","RG Sharma","SS Cottrell",0,0,0,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,0,2,"Q de Kock","RG Sharma","SS Cottrell",0,0,0,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,0,3,"Q de Kock","RG Sharma","SS Cottrell",0,0,0,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,0,4,"Q de Kock","RG Sharma","SS Cottrell",0,0,0,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,0,5,"Q de Kock","RG Sharma","SS Cottrell",0,0,0,0,1,"bowled","Q de Kock",NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,0,6,"SA Yadav","RG Sharma","SS Cottrell",0,0,0,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,1,1,"RG Sharma","SA Yadav","Mohammed Shami",4,0,4,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,1,2,"RG Sharma","SA Yadav","Mohammed Shami",0,0,0,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,1,3,"RG Sharma","SA Yadav","Mohammed Shami",0,0,0,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,1,4,"RG Sharma","SA Yadav","Mohammed Shami",4,0,4,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,1,5,"RG Sharma","SA Yadav","Mohammed Shami",0,0,0,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,1,6,"RG Sharma","SA Yadav","Mohammed Shami",0,0,0,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,2,1,"SA Yadav","RG Sharma","SS Cottrell",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,2,2,"RG Sharma","SA Yadav","SS Cottrell",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,2,3,"SA Yadav","RG Sharma","SS Cottrell",0,0,0,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,2,4,"SA Yadav","RG Sharma","SS Cottrell",4,0,4,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,2,5,"SA Yadav","RG Sharma","SS Cottrell",4,0,4,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,2,6,"SA Yadav","RG Sharma","SS Cottrell",0,0,0,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,3,1,"RG Sharma","SA Yadav","Ravi Bishnoi",0,1,1,0,0,NA,NA,NA,"wides","Mumbai Indians","Kings XI Punjab"
1216503,1,3,2,"RG Sharma","SA Yadav","Ravi Bishnoi",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,3,3,"SA Yadav","RG Sharma","Ravi Bishnoi",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,3,4,"RG Sharma","SA Yadav","Ravi Bishnoi",0,0,0,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,3,5,"RG Sharma","SA Yadav","Ravi Bishnoi",0,0,0,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,3,6,"RG Sharma","SA Yadav","Ravi Bishnoi",0,0,0,0,1,"run out","SA Yadav",NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,3,7,"Ishan Kishan","RG Sharma","Ravi Bishnoi",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,4,1,"Ishan Kishan","RG Sharma","SS Cottrell",0,0,0,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,4,2,"Ishan Kishan","RG Sharma","SS Cottrell",0,1,1,0,0,NA,NA,NA,"wides","Mumbai Indians","Kings XI Punjab"
1216503,1,4,3,"Ishan Kishan","RG Sharma","SS Cottrell",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,4,4,"RG Sharma","Ishan Kishan","SS Cottrell",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,4,5,"Ishan Kishan","RG Sharma","SS Cottrell",0,0,0,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,4,6,"Ishan Kishan","RG Sharma","SS Cottrell",4,0,4,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,4,7,"Ishan Kishan","RG Sharma","SS Cottrell",0,0,0,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,5,1,"RG Sharma","Ishan Kishan","K Gowtham",0,0,0,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,5,2,"RG Sharma","Ishan Kishan","K Gowtham",4,0,4,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,5,3,"RG Sharma","Ishan Kishan","K Gowtham",4,0,4,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,5,4,"RG Sharma","Ishan Kishan","K Gowtham",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,5,5,"Ishan Kishan","RG Sharma","K Gowtham",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,5,6,"RG Sharma","Ishan Kishan","K Gowtham",2,0,2,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,6,1,"Ishan Kishan","RG Sharma","JDS Neesham",0,0,0,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,6,2,"Ishan Kishan","RG Sharma","JDS Neesham",0,0,0,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,6,3,"Ishan Kishan","RG Sharma","JDS Neesham",0,0,0,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,6,4,"Ishan Kishan","RG Sharma","JDS Neesham",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,6,5,"RG Sharma","Ishan Kishan","JDS Neesham",4,0,4,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,6,6,"RG Sharma","Ishan Kishan","JDS Neesham",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,7,1,"RG Sharma","Ishan Kishan","Mohammed Shami",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,7,2,"Ishan Kishan","RG Sharma","Mohammed Shami",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,7,3,"RG Sharma","Ishan Kishan","Mohammed Shami",0,0,0,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,7,4,"RG Sharma","Ishan Kishan","Mohammed Shami",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,7,5,"Ishan Kishan","RG Sharma","Mohammed Shami",0,0,0,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,7,6,"Ishan Kishan","RG Sharma","Mohammed Shami",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,8,1,"Ishan Kishan","RG Sharma","Ravi Bishnoi",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,8,2,"RG Sharma","Ishan Kishan","Ravi Bishnoi",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,1,8,3,"Ishan Kishan","RG Sharma","Ravi Bishnoi",0,0,0,0,0,NA,NA,NA,NA,"Mumbai Indians","Kings XI Punjab"
1216503,2,14,1,"GJ Maxwell","JDS Neesham","RD Chahar",0,0,0,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,14,2,"GJ Maxwell","JDS Neesham","RD Chahar",1,0,1,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,14,3,"JDS Neesham","GJ Maxwell","RD Chahar",1,0,1,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,14,4,"GJ Maxwell","JDS Neesham","RD Chahar",0,0,0,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,14,5,"GJ Maxwell","JDS Neesham","RD Chahar",0,0,0,0,1,"caught","GJ Maxwell","TA Boult",NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,14,6,"JDS Neesham","SN Khan","RD Chahar",2,0,2,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,15,1,"SN Khan","JDS Neesham","JJ Bumrah",0,0,0,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,15,2,"SN Khan","JDS Neesham","JJ Bumrah",0,1,1,0,0,NA,NA,NA,"legbyes","Kings XI Punjab","Mumbai Indians"
1216503,2,15,3,"JDS Neesham","SN Khan","JJ Bumrah",1,0,1,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,15,4,"SN Khan","JDS Neesham","JJ Bumrah",0,0,0,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,15,5,"SN Khan","JDS Neesham","JJ Bumrah",1,0,1,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,15,6,"JDS Neesham","SN Khan","JJ Bumrah",0,0,0,0,1,"caught","JDS Neesham","SA Yadav",NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,16,1,"SN Khan","K Gowtham","TA Boult",4,0,4,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,16,2,"SN Khan","K Gowtham","TA Boult",1,0,1,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,16,3,"K Gowtham","SN Khan","TA Boult",1,0,1,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,16,4,"SN Khan","K Gowtham","TA Boult",1,0,1,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,16,5,"K Gowtham","SN Khan","TA Boult",0,0,0,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,16,6,"K Gowtham","SN Khan","TA Boult",2,0,2,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,17,1,"SN Khan","K Gowtham","JL Pattinson",0,0,0,0,1,"lbw","SN Khan",NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,17,2,"Ravi Bishnoi","K Gowtham","JL Pattinson",0,0,0,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,17,3,"Ravi Bishnoi","K Gowtham","JL Pattinson",1,0,1,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,17,4,"K Gowtham","Ravi Bishnoi","JL Pattinson",1,0,1,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,17,5,"Ravi Bishnoi","K Gowtham","JL Pattinson",0,0,0,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,17,6,"Ravi Bishnoi","K Gowtham","JL Pattinson",0,0,0,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,18,1,"K Gowtham","Ravi Bishnoi","TA Boult",0,0,0,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,18,2,"K Gowtham","Ravi Bishnoi","TA Boult",1,0,1,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,18,3,"Ravi Bishnoi","K Gowtham","TA Boult",0,0,0,0,1,"caught","Ravi Bishnoi","SA Yadav",NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,18,4,"Mohammed Shami","K Gowtham","TA Boult",1,0,1,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,18,5,"K Gowtham","Mohammed Shami","TA Boult",4,0,4,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,18,6,"K Gowtham","Mohammed Shami","TA Boult",6,0,6,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,19,1,"Mohammed Shami","K Gowtham","JJ Bumrah",1,0,1,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,19,2,"K Gowtham","Mohammed Shami","JJ Bumrah",0,0,0,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,19,3,"K Gowtham","Mohammed Shami","JJ Bumrah",4,0,4,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,19,4,"K Gowtham","Mohammed Shami","JJ Bumrah",2,0,2,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
1216503,2,19,5,"K Gowtham","Mohammed Shami","JJ Bumrah",0,0,0,0,0,NA,NA,NA,NA,"Kings XI Punjab","Mumbai Indians"
